,MovieID,Title,Genres,Release Year
1170,1186,"A An Sex, Lies, and Videotape",Drama,1989
1171,1187,Passion Fish,Drama,1992
1172,1188,Strictly Ballroom,Comedy|Romance,1992
1173,1189,The Thin Blue Line,Documentary,1988
1174,1190,Tie Me Up! Tie Me Down!,Drama,1990
1175,1191,Madonna: Truth or Dare,Documentary,1991
1176,1192,Paris Is Burning,Documentary,1990
1177,1193,One Flew Over the Cuckoo's Nest,Drama,1975
1178,1194,Up in Smoke,Comedy,1978
1179,1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Drama|Sci-Fi|War,1980
1180,1197,The Princess Bride,Action|Adventure|Comedy|Romance,1987
1181,1198,Raiders of the Lost Ark,Action|Adventure,1981
1182,1199,Brazil,Sci-Fi,1985
1183,1200,Aliens,Action|Sci-Fi|Thriller|War,1986
1184,1201,The Good Bad and The Ugly,Action|Western,1966
1185,1202,Withnail and I,Comedy,1987
1186,1203,12 Angry Men,Drama,1957
1187,1204,Lawrence of Arabia,Adventure|War,1962
1188,1205,The Transformers: The Movie,Action|Animation|Children's|Sci-Fi|Thriller|War,1986
1189,1206,A Clockwork Orange,Sci-Fi,1971
1190,1207,To Kill a Mockingbird,Drama,1962
1191,1208,Apocalypse Now,Drama|War,1979
1192,1209,Once Upon a Time in the West,Western,1969
1193,1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Romance|Sci-Fi|War,1983
1194,1211,Wings of Desire (Der Himmel über Berlin),Comedy|Drama|Romance,1987
1195,1212,The Third Man,Mystery|Thriller,1949
1196,1213,GoodFellas,Crime|Drama,1990
1197,1214,Alien,Action|Horror|Sci-Fi|Thriller,1979
1198,1215,Army of Darkness,Action|Adventure|Comedy|Horror|Sci-Fi,1993
1199,1216,The Big Blue (Le Grand Bleu),Adventure|Romance,1988
1200,1217,Ran,Drama|War,1985
1201,1218,The Killer (Die xue shuang xiong),Action|Thriller,1989
1202,1219,Psycho (1960),Horror|Thriller,1960
1203,1220,The Blues Brothers,Action|Comedy|Musical,1980
1204,1221,The Godfather: Part II,Action|Crime|Drama,1974
1205,1222,Full Metal Jacket,Action|Drama|War,1987
1206,1223,A Grand Day Out,Animation|Comedy,1992
1207,1224,Henry V,Drama|War,1989
1208,1225,Amadeus,Drama,1984
1209,1226,The Quiet Man,Comedy|Romance,1952
1210,1227,Once Upon a Time in America,Crime|Drama|Thriller,1984
1211,1228,Raging Bull,Drama,1980
1212,1230,Annie Hall,Comedy|Romance,1977
1213,1231,The Right Stuff,Drama,1983
1214,1232,Stalker,Mystery|Sci-Fi,1979
1215,1233,The Boat (Das Boot),Action|Drama|War,1981
1216,1234,The Sting,Comedy|Crime,1973
1217,1235,Harold and Maude,Comedy,1971
1218,1236,Trust,Comedy|Drama,1990
1219,1237,"The Seventh Seal (Sjunde inseglet, Det)",Drama,1957
1220,1238,Local Hero,Comedy,1983
1221,1240,The Terminator,Action|Sci-Fi|Thriller,1984
1222,1241,Braindead,Comedy|Horror,1992
1223,1242,Glory,Action|Drama|War,1989
1224,1243,Rosencrantz and Guildenstern Are Dead,Comedy|Drama,1990
1225,1244,Manhattan,Comedy|Drama|Romance,1979
1226,1245,Miller's Crossing,Drama,1990
1227,1246,Dead Poets Society,Drama,1989
1228,1247,The Graduate,Drama|Romance,1967
1229,1248,Touch of Evil,Crime|Film-Noir|Thriller,1958
1230,1249,Nikita (La Femme Nikita),Thriller,1990
1231,1250,The Bridge on the River Kwai,Drama|War,1957
1232,1251,8 1/2,Drama,1963
1233,1252,Chinatown,Film-Noir|Mystery|Thriller,1974
1234,1253,The Day the Earth Stood Still,Drama|Sci-Fi,1951
1235,1254,The Treasure of the Sierra Madre,Adventure,1948
1236,1255,Bad Taste,Comedy|Horror,1987
1237,1256,Duck Soup,Comedy|War,1933
1238,1257,Better Off Dead...,Comedy,1985
1239,1258,The Shining,Horror,1980
1240,1259,Stand by Me,Adventure|Comedy|Drama,1986
1241,1260,M,Crime|Film-Noir|Thriller,1931
1242,1261,Evil Dead II (Dead By Dawn),Action|Adventure|Comedy|Horror,1987
1243,1262,The Great Escape,Adventure|War,1963
1244,1263,The Deer Hunter,Drama|War,1978
1245,1264,Diva,Action|Drama|Mystery|Romance|Thriller,1981
1246,1265,Groundhog Day,Comedy|Romance,1993
1247,1266,Unforgiven,Western,1992
1248,1267,The Manchurian Candidate,Film-Noir|Thriller,1962
1249,1268,Pump Up the Volume,Drama,1990
1250,1269,Arsenic and Old Lace,Comedy|Mystery|Thriller,1944
1251,1270,Back to the Future,Comedy|Sci-Fi,1985
1252,1271,Fried Green Tomatoes,Drama,1991
1253,1272,Patton,Drama|War,1970
1254,1273,Down by Law,Comedy|Drama,1986
1255,1274,Akira,Adventure|Animation|Sci-Fi|Thriller,1988
1256,1275,Highlander,Action|Adventure,1986
1257,1276,Cool Hand Luke,Comedy|Drama,1967
1258,1277,Cyrano de Bergerac,Action|Drama|Romance,1990
1259,1278,Young Frankenstein,Comedy|Horror,1974
1260,1279,Night on Earth,Comedy|Drama,1991
1261,1280,Raise the Red Lantern,Drama,1991
1262,1281,The Great Dictator,Comedy,1940
1263,1282,Fantasia,Animation|Children's|Musical,1940
1264,1283,High Noon,Western,1952
1265,1284,The Big Sleep,Film-Noir|Mystery,1946
1266,1285,Heathers,Comedy,1989
1267,1286,Somewhere in Time,Drama|Romance,1980
1268,1287,Ben-Hur,Action|Adventure|Drama,1959
1269,1288,This Is Spinal Tap,Comedy|Drama|Musical,1984
1270,1289,Koyaanisqatsi,Documentary|War,1983
1271,1290,Some Kind of Wonderful,Drama|Romance,1987
1272,1291,Indiana Jones and the Last Crusade,Action|Adventure,1989
1273,1292,Being There,Comedy,1979
1274,1293,Gandhi,Drama,1982
1275,1294,M*A*S*H,Comedy|War,1970
1276,1295,The Unbearable Lightness of Being,Drama,1988
1277,1296,A Room with a View,Drama|Romance,1986
1278,1297,Real Genius,Comedy,1985
1279,1298,Pink Floyd - The Wall,Drama|Musical|War,1982
1280,1299,The Killing Fields,Drama|War,1984
1281,1300,My Life as a Dog (Mitt liv som hund),Drama,1985
1282,1301,Forbidden Planet,Sci-Fi,1956
1283,1302,Field of Dreams,Drama,1989
1284,1303,The Man Who Would Be King,Adventure,1975
1285,1304,Butch Cassidy and the Sundance Kid,Action|Comedy|Western,1969
1286,1305,"Paris, Texas",Drama,1984
1287,1306,Until the End of the World (Bis ans Ende der Welt),Drama|Sci-Fi,1991
1288,1307,When Harry Met Sally...,Comedy|Romance,1989
1289,1308,I Shot a Man in Vegas,Comedy,1995
1290,1309,Parallel Sons,Drama|Romance,1995
1291,1310,Hype!,Documentary,1996
1292,1311,Santa with Muscles,Comedy,1996
1293,1312,Female Perversions,Drama,1996
1294,1313,Mad Dog Time,Crime,1996
1295,1314,Breathing Room,Romance,1996
1296,1315,Paris Was a Woman,Documentary,1995
1297,1316,Anna,Drama,1996
1298,1317,I'm Not Rappaport,Comedy,1996
1299,1318,Blue Juice,Comedy|Drama,1995
1300,1319,Kids of Survival,Documentary,1993
1301,1320,Alien³,Action|Horror|Sci-Fi|Thriller,1992
1302,1321,An American Werewolf in London,Horror,1981
1303,1322,Amityville 1992: It's About Time,Horror,1992
1304,1323,Amityville 3-D,Horror,1983
1305,1324,Amityville: Dollhouse,Horror,1996
1306,1325,Amityville: A New Generation,Horror,1993
1307,1326,Amityville II: The Possession,Horror,1982
1308,1327,The Amityville Horror,Horror,1979
1309,1328,The Amityville Curse,Horror,1990
1310,1329,Blood For Dracula (Andy Warhol's Dracula),Horror,1974
1311,1330,April Fool's Day,Comedy|Horror,1986
1312,1331,Audrey Rose,Horror,1977
1313,1332,The Believers,Horror|Thriller,1987
1314,1333,The Birds,Horror,1963
1315,1334,The Blob,Horror|Sci-Fi,1958
1316,1335,Blood Beach,Action|Horror,1981
1317,1336,Body Parts,Horror,1991
1318,1337,The Body Snatcher,Horror,1945
1319,1339,Bram Stoker's Dracula,Horror|Romance,1992
1320,1340,Bride of Frankenstein,Horror,1935
1321,1341,Burnt Offerings,Horror,1976
1322,1342,Candyman,Horror,1992
1323,1343,Cape Fear (1991),Thriller,1991
1324,1344,Cape Fear (1962),Film-Noir|Thriller,1962
1325,1345,Carrie,Horror,1976
1326,1346,Cat People,Horror,1982
1327,1347,A Nightmare on Elm Street,Horror,1984
1328,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,1922
1329,1349,Nosferatu a Venezia,Horror,1986
1330,1350,The Omen,Horror,1976
1331,1351,Blood & Wine,Drama,1997
1332,1352,Albino Alligator,Crime|Thriller,1996
1333,1353,The Mirror Has Two Faces,Comedy|Romance,1996
1334,1354,Breaking the Waves,Drama,1996
1335,1355,Nightwatch,Horror|Thriller,1997
1336,1356,Star Trek: First Contact,Action|Adventure|Sci-Fi,1996
1337,1357,Shine,Drama|Romance,1996
1338,1358,Sling Blade,Drama|Thriller,1996
1339,1359,Jingle All the Way,Adventure|Children's|Comedy,1996
1340,1360,Identification of a Woman (Identificazione di una donna),Drama,1982
1341,1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,1996
1342,1362,"The Garden of Finzi-Contini (Giardino dei Finzi-Contini, Il)",Drama,1970
1343,1363,The Preacher's Wife,Drama,1996
1344,1364,Zero Kelvin (Kjærlighetens kjøtere),Action,1995
1345,1365,Ridicule,Drama,1996
1346,1366,The Crucible,Drama,1996
1347,1367,101 Dalmatians (1996),Children's|Comedy,1996
1348,1368,"The Forbidden Christ (Cristo proibito, Il)",Drama,1950
1349,1369,I Can't Sleep (J'ai pas sommeil),Drama|Thriller,1994
1350,1370,Die Hard 2,Action|Thriller,1990
1351,1371,Star Trek: The Motion Picture,Action|Adventure|Sci-Fi,1979
1352,1372,Star Trek VI: The Undiscovered Country,Action|Adventure|Sci-Fi,1991
1353,1373,Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi,1989
1354,1374,Star Trek: The Wrath of Khan,Action|Adventure|Sci-Fi,1982
1355,1375,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,1984
1356,1376,Star Trek IV: The Voyage Home,Action|Adventure|Sci-Fi,1986
1357,1377,Batman Returns,Action|Adventure|Comedy|Crime,1992
1358,1378,Young Guns,Action|Comedy|Western,1988
1359,1379,Young Guns II,Action|Comedy|Western,1990
1360,1380,Grease,Comedy|Musical|Romance,1978
1361,1381,Grease 2,Comedy|Musical|Romance,1982
1362,1382,Marked for Death,Action|Drama,1990
1363,1383,Adrenalin: Fear the Rush,Action|Sci-Fi,1996
1364,1384,The Substance of Fire,Drama,1996
1365,1385,Under Siege,Action,1992
1366,1386,Terror in a Texas Town,Western,1958
1367,1387,Jaws,Action|Horror,1975
1368,1388,Jaws 2,Action|Horror,1978
1369,1389,Jaws 3-D,Action|Horror,1983
1370,1390,My Fellow Americans,Comedy,1996
1371,1391,Mars Attacks!,Action|Comedy|Sci-Fi|War,1996
1372,1392,Citizen Ruth,Comedy|Drama,1996
1373,1393,Jerry Maguire,Drama|Romance,1996
1374,1394,Raising Arizona,Comedy,1987
1375,1395,Tin Men,Comedy|Drama,1987
1376,1396,Sneakers,Crime|Drama|Sci-Fi,1992
1377,1397,Bastard Out of Carolina,Drama,1996
1378,1398,In Love and War,Romance|War,1996
1379,1399,Marvin's Room,Drama,1996
1380,1400,Somebody is Waiting,Drama,1996
1381,1401,Ghosts of Mississippi,Drama,1996
1382,1404,Night Falls on Manhattan,Crime|Drama,1997
1383,1405,Beavis and Butt-head Do America,Animation|Comedy,1996
1384,1406,"Cérémonie, La",Drama,1995
1385,1407,Scream,Horror|Thriller,1996
1386,1408,The Last of the Mohicans,Action|Romance|War,1992
1387,1409,Michael,Comedy|Romance,1996
1388,1410,The Evening Star,Comedy|Drama,1996
1389,1411,Hamlet (1996),Drama,1996
1390,1412,Some Mother's Son,Drama,1996
1391,1413,The Whole Wide World,Drama,1996
1392,1414,Mother,Comedy,1996
1393,1415,Les Thieves (Voleurs),Crime|Drama|Romance,1996
1394,1416,Evita,Drama|Musical,1996
1395,1417,The Portrait of a Lady,Drama,1996
1396,1419,Walkabout,Drama,1971
1397,1420,Message to Love: The Isle of Wight Festival,Documentary,1996
1398,1421,Grateful Dead,Documentary,1995
1399,1422,Murder at 1600,Mystery|Thriller,1997
1400,1423,Hearts and Minds,Drama,1996
1401,1424,Inside,Action,1996
1402,1425,Fierce Creatures,Comedy,1997
1403,1426,Zeus and Roxanne,Children's,1997
1404,1427,Turbulence,Thriller,1997
1405,1428,Angel Baby,Drama,1995
1406,1429,Jackie Chan's First Strike,Action,1996
1407,1430,Underworld,Thriller,1997
1408,1431,Beverly Hills Ninja,Action|Comedy,1997
1409,1432,Metro,Action,1997
1410,1433,The Machine,Comedy|Horror,1994
1411,1434,The Stranger,Action,1994
1412,1436,Falling in Love Again,Comedy,1980
1413,1437,The Cement Garden,Drama,1993
1414,1438,Dante's Peak,Action|Thriller,1997
1415,1439,Meet Wally Sparks,Comedy,1997
1416,1440,Amos & Andrew,Comedy,1993
1417,1441,Benny & Joon,Comedy|Romance,1993
1418,1442,Prefontaine,Drama,1997
1419,1443,A Tickle in the Heart,Documentary,1996
1420,1444,Guantanamera,Comedy,1994
1421,1445,McHale's Navy,Comedy|War,1997
1422,1446,Kolya,Comedy,1996
1423,1447,Gridlock'd,Crime,1997
1424,1448,Fire on the Mountain,Documentary,1996
1425,1449,Waiting for Guffman,Comedy,1996
1426,1450,Prisoner of the Mountains (Kavkazsky Plennik),War,1996
1427,1453,The Beautician and the Beast,Comedy|Romance,1997
1428,1454,SubUrbia,Comedy,1997
1429,1455,Hotel de Love,Comedy|Romance,1996
1430,1456,The Pest,Comedy,1997
1431,1457,Fools Rush In,Comedy|Romance,1997
1432,1458,Touch,Romance,1997
1433,1459,Absolute Power,Mystery|Thriller,1997
1434,1460,That Darn Cat! (1997),Children's|Comedy|Mystery,1997
1435,1461,Vegas Vacation,Comedy,1997
1436,1462,Unforgotten: Twenty-Five Years After Willowbrook,Documentary,1996
1437,1463,That Old Feeling,Comedy|Romance,1997
1438,1464,Lost Highway,Mystery,1997
1439,1465,Rosewood,Drama,1997
1440,1466,Donnie Brasco,Crime|Drama,1997
1441,1467,Salut cousin!,Comedy|Drama,1996
1442,1468,Booty Call,Comedy|Romance,1997
1443,1470,Rhyme & Reason,Documentary,1997
1444,1471,Boys Life 2,Drama,1997
1445,1472,City of Industry,Crime|Thriller,1997
1446,1473,Best Men,Action|Comedy|Crime|Drama,1997
1447,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Children's|Comedy,1997
1448,1475,Kama Sutra: A Tale of Love,Romance,1996
1449,1476,Private Parts,Comedy|Drama,1997
1450,1477,Love Jones,Romance,1997
1451,1479,The Saint,Action|Romance|Thriller,1997
1452,1480,Smilla's Sense of Snow,Action|Drama|Thriller,1997
1453,1482,The Van,Comedy|Drama,1996
1454,1483,Crash,Drama|Thriller,1996
1455,1484,The Daytrippers,Mystery,1996
1456,1485,Liar Liar,Comedy,1997
1457,1486,The Quiet Room,Drama,1996
1458,1487,Selena,Drama|Musical,1997
1459,1488,The Devil's Own,Action|Drama|Thriller|War,1997
1460,1489,Cats Don't Dance,Animation|Children's|Musical,1997
1461,1490,B*A*P*S,Comedy,1997
1462,1493,Love and Other Catastrophes,Romance,1996
1463,1494,The Sixth Man,Comedy,1997
1464,1495,Turbo: A Power Rangers Movie,Action|Adventure|Children's,1997
1465,1496,Anna Karenina,Drama|Romance,1997
1466,1497,Double Team,Action,1997
1467,1498,Inventing the Abbotts,Drama|Romance,1997
1468,1499,Anaconda,Action|Adventure|Thriller,1997
1469,1500,Grosse Pointe Blank,Comedy|Crime,1997
1470,1501,Keys to Tulsa,Crime,1997
1471,1502,Kissed,Romance,1996
1472,1503,8 Heads in a Duffel Bag,Comedy,1997
1473,1504,Hollow Reed,Drama,1996
1474,1507,Paradise Road,Drama|War,1997
1475,1508,Traveller,Drama,1997
1476,1509,All Over Me,Drama,1997
1477,1510,A Brother's Kiss,Drama,1997
1478,1511,A Chef in Love,Comedy,1996
1479,1513,Romy and Michele's High School Reunion,Comedy,1997
1480,1514,Temptress Moon (Feng Yue),Romance,1996
1481,1515,Volcano,Drama|Thriller,1997
1482,1516,Children of the Revolution,Comedy,1996
1483,1517,Austin Powers: International Man of Mystery,Comedy,1997
1484,1518,Breakdown,Action|Thriller,1997
1485,1519,Broken English,Drama,1996
1486,1520,Commandments,Romance,1997
1487,1522,Ripe,Drama,1996
1488,1523,"Truth or Consequences, N.M.",Action|Crime|Romance,1997
1489,1524,The Turning,Drama,1992
1490,1525,Warriors of Virtue,Action|Adventure|Children's|Fantasy,1997
1491,1526,Fathers' Day,Comedy,1997
1492,1527,The Fifth Element,Action|Sci-Fi,1997
1493,1528,Intimate Relations,Comedy,1996
1494,1529,Nowhere,Drama,1997
1495,1531,Losing Chase,Drama,1996
1496,1532,Sprung,Comedy,1997
1497,1533,The Promise (La Promesse),Drama,1996
1498,1534,"Bonheur, Le",Drama,1965
1499,1535,Love! Valour! Compassion!,Drama|Romance,1997
1500,1537,Shall We Dance? (Shall We Dansu?),Comedy,1996
1501,1538,The Second Jungle Book: Mowgli & Baloo,Adventure|Children's,1997
1502,1539,Twin Town,Comedy|Crime,1997
1503,1541,Addicted to Love,Comedy|Romance,1997
1504,1542,Brassed Off,Comedy|Drama|Romance,1996
1505,1543,The Designated Mourner,Drama,1997
1506,1544,The Lost World: Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1997
1507,1545,Ponette,Drama,1996
1508,1546,Schizopolis,Comedy,1996
1509,1547,Shiloh,Children's|Drama,1997
1510,1548,The War at Home,Drama,1996
1511,1549,Rough Magic,Drama|Romance,1995
1512,1550,Trial and Error,Comedy|Romance,1997
1513,1551,Buddy,Adventure|Children's|Drama,1997
1514,1552,Con Air,Action|Adventure|Thriller,1997
1515,1553,Late Bloomers,Comedy,1996
1516,1554,The Pillow Book,Drama|Romance,1995
1517,1555,"To Have, or Not",Drama,1995
1518,1556,Speed 2: Cruise Control,Action|Romance|Thriller,1997
1519,1557,Squeeze,Drama,1996
1520,1558,Sudden Manhattan,Comedy,1996
1521,1559,The Next Step,Drama,1995
1522,1561,Wedding Bell Blues,Comedy,1996
1523,1562,Batman & Robin,Action|Adventure|Crime,1997
1524,1563,Dream With the Fishes,Drama,1997
1525,1564,Roseanna's Grave (For Roseanna),Comedy|Romance,1997
1526,1565,Head Above Water,Comedy|Thriller,1996
1527,1566,Hercules,Adventure|Animation|Children's|Comedy|Musical,1997
1528,1567,The Last Time I Committed Suicide,Drama,1997
1529,1568,MURDER and murder,Crime|Drama|Mystery,1996
1530,1569,My Best Friend's Wedding,Comedy|Romance,1997
1531,1570,Tetsuo II: Body Hammer,Sci-Fi,1992
1532,1571,When the Cats Away (Chacun cherche son chat),Comedy|Romance,1996
1533,1572,Contempt (Le Mépris),Drama,1963
1534,1573,Face/Off,Action|Sci-Fi|Thriller,1997
1535,1574,Fall,Romance,1997
1536,1575,Gabbeh,Drama,1996
1537,1577,Mondo,Drama,1996
1538,1578,The Innocent Sleep,Crime,1995
1539,1579,For Ever Mozart,Drama,1996
1540,1580,Men in Black,Action|Adventure|Comedy|Sci-Fi,1997
1541,1581,Out to Sea,Comedy,1997
1542,1582,Wild America,Adventure|Children's,1997
1543,1583,A Simple Wish,Children's|Fantasy,1997
1544,1584,Contact,Drama|Sci-Fi,1997
1545,1585,Love Serenade,Comedy,1996
1546,1586,G.I. Jane,Action|Drama|War,1997
1547,1587,Conan the Barbarian,Action|Adventure,1982
1548,1588,George of the Jungle,Children's|Comedy,1997
1549,1589,Cop Land,Crime|Drama|Mystery,1997
1550,1590,Event Horizon,Action|Mystery|Sci-Fi|Thriller,1997
1551,1591,Spawn,Action|Adventure|Sci-Fi|Thriller,1997
1552,1592,Air Bud,Children's|Comedy,1997
1553,1593,Picture Perfect,Comedy|Romance,1997
1554,1594,In the Company of Men,Drama,1997
1555,1595,Free Willy 3: The Rescue,Adventure|Children's|Drama,1997
1556,1596,Career Girls,Drama,1997
1557,1597,Conspiracy Theory,Action|Mystery|Romance|Thriller,1997
1558,1598,Desperate Measures,Crime|Drama|Thriller,1998
1559,1599,Steel,Action,1997
1560,1600,She's So Lovely,Drama|Romance,1997
1561,1601,Hoodlum,Crime|Drama|Film-Noir,1997
1562,1602,Leave It to Beaver,Comedy,1997
1563,1603,Mimic,Sci-Fi|Thriller,1997
1564,1604,Money Talks,Action|Comedy,1997
1565,1605,Excess Baggage,Adventure|Romance,1997
1566,1606,Kull the Conqueror,Action|Adventure,1997
1567,1608,Air Force One,Action|Thriller,1997
1568,1609,187,Drama,1997
1569,1610,The Hunt for Red October,Action|Thriller,1990
1570,1611,My Own Private Idaho,Drama,1991
1571,1612,"Kiss Me, Guido",Comedy,1997
1572,1613,Star Maps,Drama,1997
1573,1614,In & Out,Comedy,1997
1574,1615,The Edge,Adventure|Thriller,1997
1575,1616,The Peacemaker,Action|Thriller|War,1997
1576,1617,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,1997
1577,1619,Seven Years in Tibet,Drama|War,1997
1578,1620,Kiss the Girls,Crime|Drama|Thriller,1997
1579,1621,Soul Food,Drama,1997
1580,1622,Kicked in the Head,Comedy|Drama,1997
1581,1623,Wishmaster,Horror,1997
1582,1624,A Thousand Acres,Drama,1997
1583,1625,The Game,Mystery|Thriller,1997
1584,1626,Fire Down Below,Action|Drama|Thriller,1997
1585,1627,U Turn,Action|Crime|Mystery,1997
1586,1628,The Locusts,Drama,1997
1587,1629,The MatchMaker,Comedy|Romance,1997
1588,1630,The Lay of the Land,Comedy|Drama,1997
1589,1631,The Assignment,Thriller,1997
1590,1632,A Smile Like Yours,Comedy|Romance,1997
1591,1633,Ulee's Gold,Drama,1997
1592,1635,The Ice Storm,Drama,1997
1593,1636,Stag,Action|Thriller,1997
1594,1639,Chasing Amy,Drama|Romance,1997
1595,1640,How to Be a Player,Comedy,1997
1596,1641,The Full Monty,Comedy,1997
1597,1642,Indian Summer (a.k.a. Alive & Kicking),Comedy|Drama,1996
1598,1643,"Mrs. Brown (Her Majesty, Mrs. Brown)",Drama|Romance,1997
1599,1644,I Know What You Did Last Summer,Horror|Mystery|Thriller,1997
1600,1645,The Devil's Advocate,Crime|Horror|Mystery|Thriller,1997
1601,1646,Rocket Man,Comedy,1997
1602,1647,Playing God,Crime|Thriller,1997
1603,1648,The House of Yes,Comedy|Drama|Thriller,1997
1604,1649,"Fast, Cheap & Out of Control",Documentary,1997
1605,1650,Washington Square,Drama,1997
1606,1651,Telling Lies in America,Drama,1997
1607,1652,Year of the Horse,Documentary,1997
1608,1653,Gattaca,Drama|Sci-Fi|Thriller,1997
1609,1654,FairyTale: A True Story,Children's|Drama|Fantasy,1997
1610,1655,Phantoms,Horror,1998
1611,1656,Swept from the Sea,Romance,1997
1612,1657,Wonderland (1997),Documentary,1997
1613,1658,A Life Less Ordinary,Romance|Thriller,1997
1614,1659,Hurricane Streets,Drama,1998
1615,1660,Eve's Bayou,Drama,1997
1616,1661,Switchback,Thriller,1997
1617,1662,Gang Related,Crime,1997
1618,1663,Stripes,Comedy,1981
1619,1664,Nénette et Boni,Drama,1996
1620,1665,Bean,Comedy,1997
1621,1666,Hugo Pool,Romance,1997
1622,1667,Mad City,Action|Drama,1997
1623,1668,One Night Stand,Drama,1997
1624,1669,The Tango Lesson,Romance,1997
1625,1670,Welcome To Sarajevo,Drama|War,1997
1626,1671,Deceiver,Crime,1997
1627,1672,The Rainmaker,Drama,1997
1628,1673,Boogie Nights,Drama,1997
1629,1674,Witness,Drama|Romance|Thriller,1985
1630,1675,Incognito,Crime|Thriller,1997
1631,1676,Starship Troopers,Action|Adventure|Sci-Fi|War,1997
1632,1677,Critical Care,Comedy,1997
1633,1678,The Joy Luck Club,Drama,1993
1634,1679,Chairman of the Board,Comedy,1998
1635,1680,Sliding Doors,Drama|Romance,1998
1636,1681,Mortal Kombat: Annihilation,Action|Adventure,1997
1637,1682,The Truman Show,Drama,1998
1638,1683,The Wings of the Dove,Drama|Romance|Thriller,1997
1639,1684,Mrs. Dalloway,Romance,1997
1640,1685,"I Love You, I Love You Not",Romance,1996
1641,1686,Red Corner,Crime|Thriller,1997
1642,1687,The Jackal,Action|Thriller,1997
1643,1688,Anastasia,Animation|Children's|Musical,1997
1644,1689,The Man Who Knew Too Little,Comedy|Mystery,1997
1645,1690,Alien: Resurrection,Action|Horror|Sci-Fi,1997
1646,1692,Alien Escape,Horror|Sci-Fi,1995
1647,1693,Amistad,Drama,1997
1648,1694,The Apostle,Drama,1997
1649,1695,Artemisia,Drama,1997
1650,1696,Bent,Drama|War,1997
1651,1697,The Big Bang Theory,Crime,1994
1652,1698,Les Boys,Comedy,1997
1653,1699,The Butcher Boy,Drama,1998
1654,1701,Deconstructing Harry,Comedy|Drama,1997
1655,1702,Flubber,Children's|Comedy|Fantasy,1997
1656,1703,For Richer or Poorer,Comedy,1997
1657,1704,Good Will Hunting,Drama,1997
1658,1705,Guy,Drama,1996
1659,1706,Harlem River Drive,Drama,1996
1660,1707,Home Alone 3,Children's|Comedy,1997
1661,1708,Ill Gotten Gains,Drama,1997
1662,1709,Legal Deceit,Thriller,1997
1663,1710,Man of Her Dreams,Drama,1996
1664,1711,Midnight in the Garden of Good and Evil,Comedy|Crime|Drama|Mystery,1997
1665,1713,Mouse Hunt,Children's|Comedy,1997
1666,1714,Never Met Picasso,Romance,1996
1667,1715,Office Killer,Thriller,1997
1668,1716,"Other Voices, Other Rooms",Drama,1997
1669,1717,Scream 2,Horror|Thriller,1997
1670,1718,Stranger in the House,Thriller,1997
1671,1719,The Sweet Hereafter,Drama,1997
1672,1720,Time Tracers,Action|Adventure|Sci-Fi,1995
1673,1721,Titanic (1997),Drama|Romance,1997
1674,1722,Tomorrow Never Dies,Action|Romance|Thriller,1997
1675,1723,Twisted,Comedy|Drama,1996
1676,1724,Full Speed,Drama,1996
1677,1725,The Education of Little Tree,Drama,1997
1678,1726,The Postman,Drama,1997
1679,1727,The Horse Whisperer,Drama,1998
1680,1728,The Winter Guest,Drama,1997
1681,1729,Jackie Brown,Crime|Drama,1997
1682,1730,Kundun,Drama,1997
1683,1731,Mr. Magoo,Comedy,1997
1684,1732,The Big Lebowski,Comedy|Crime|Mystery|Thriller,1998
1685,1733,Afterglow,Drama|Romance,1997
1686,1734,My Life in Pink (Ma vie en rose),Comedy|Drama,1997
1687,1735,Great Expectations,Drama|Romance,1998
1688,1738,Vermin,Comedy,1998
1689,1739,3 Ninjas: High Noon On Mega Mountain,Action|Children's,1998
1690,1740,Men of Means,Action|Drama,1998
1691,1741,"Midaq Alley (Callejón de los milagros, El)",Drama,1995
1692,1742,Caught Up,Crime,1998
1693,1743,Arguing the World,Documentary,1996
1694,1744,Firestorm,Action|Adventure|Thriller,1998
1695,1746,Senseless,Comedy,1998
1696,1747,Wag the Dog,Comedy|Drama,1997
1697,1748,Dark City,Film-Noir|Sci-Fi|Thriller,1998
1698,1749,The Leading Man,Romance,1996
1699,1750,Star Kid,Adventure|Children's|Fantasy|Sci-Fi,1997
1700,1752,Hard Rain,Action|Thriller,1998
1701,1753,Half Baked,Comedy,1998
1702,1754,Fallen,Action|Mystery|Thriller,1998
1703,1755,Shooting Fish,Romance,1997
1704,1756,The Prophecy II,Horror,1998
1705,1757,Duoluo tianshi,Drama,1995
1706,1758,Dangerous Beauty,Drama,1998
1707,1759,Four Days in September,Drama,1997
1708,1760,Spice World,Comedy|Musical,1997
1709,1762,Deep Rising,Action|Horror|Sci-Fi,1998
1710,1764,Tainted,Comedy|Thriller,1998
1711,1765,A Letter From Death Row,Crime|Drama,1998
1712,1767,Music From Another Room,Drama|Romance,1998
